name,reviews.text,sentence,sentiment
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Bought this tablet for my grandson, and we couldn't be happier. He loves it, and it is easy to use. Created the children's account, so he wouldn't be distracted by all the other goings on the internet. Bought this, so he could play games, do his school work, as it links up nicely to the IXL and Google class. Love the usage timer, and the ability to lock it down. I have loaded the Google Play Store on it, so we now access to many games and other apps. No issues so far. Great buy for the money. Only down side I can see (or in this case hear) so far, low sounding speaker. Could be a bit louder or better placed. All in all, you wont be disappointed in this purchase. Great for web page looks ups, reading and playing games."," Created the children's account, so he wouldn't be distracted by all the other goings on the internet",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Bought this tablet for my grandson, and we couldn't be happier. He loves it, and it is easy to use. Created the children's account, so he wouldn't be distracted by all the other goings on the internet. Bought this, so he could play games, do his school work, as it links up nicely to the IXL and Google class. Love the usage timer, and the ability to lock it down. I have loaded the Google Play Store on it, so we now access to many games and other apps. No issues so far. Great buy for the money. Only down side I can see (or in this case hear) so far, low sounding speaker. Could be a bit louder or better placed. All in all, you wont be disappointed in this purchase. Great for web page looks ups, reading and playing games."," I have loaded the Google Play Store on it, so we now access to many games and other apps",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Bought this tablet for my grandson, and we couldn't be happier. He loves it, and it is easy to use. Created the children's account, so he wouldn't be distracted by all the other goings on the internet. Bought this, so he could play games, do his school work, as it links up nicely to the IXL and Google class. Love the usage timer, and the ability to lock it down. I have loaded the Google Play Store on it, so we now access to many games and other apps. No issues so far. Great buy for the money. Only down side I can see (or in this case hear) so far, low sounding speaker. Could be a bit louder or better placed. All in all, you wont be disappointed in this purchase. Great for web page looks ups, reading and playing games."," Only down side I can see (or in this case hear) so far, low sounding speaker",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Bought this tablet for my grandson, and we couldn't be happier. He loves it, and it is easy to use. Created the children's account, so he wouldn't be distracted by all the other goings on the internet. Bought this, so he could play games, do his school work, as it links up nicely to the IXL and Google class. Love the usage timer, and the ability to lock it down. I have loaded the Google Play Store on it, so we now access to many games and other apps. No issues so far. Great buy for the money. Only down side I can see (or in this case hear) so far, low sounding speaker. Could be a bit louder or better placed. All in all, you wont be disappointed in this purchase. Great for web page looks ups, reading and playing games.", Could be a bit louder or better placed,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Bought this tablet for my grandson, and we couldn't be happier. He loves it, and it is easy to use. Created the children's account, so he wouldn't be distracted by all the other goings on the internet. Bought this, so he could play games, do his school work, as it links up nicely to the IXL and Google class. Love the usage timer, and the ability to lock it down. I have loaded the Google Play Store on it, so we now access to many games and other apps. No issues so far. Great buy for the money. Only down side I can see (or in this case hear) so far, low sounding speaker. Could be a bit louder or better placed. All in all, you wont be disappointed in this purchase. Great for web page looks ups, reading and playing games."," All in all, you wont be disappointed in this purchase",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",The tablet is very light and streams well. I only use it to stream movies and it's much ligher then an iPad so makes mobility that much better., I only use it to stream movies and it's much ligher then an iPad so makes mobility that much better,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Got this when it was on sale mainly to get the books not available @ B&N and to play audiobooks. Main drawback: the constant advertising! You turn it on and get a ad. Let it sit for a moment or two, another ad pops up. Ads for nothing I've ever expressed an interest in. Very irritating.Color is very crisp and clean.Love my older Nook but lately B&N doesn't always have the books that are available on Amazon. Will continue to use the Nook as my primary e-reader with the Fire as my primary audiobook player.",Got this when it was on sale mainly to get the books not available @ B&N and to play audiobooks,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Got this when it was on sale mainly to get the books not available @ B&N and to play audiobooks. Main drawback: the constant advertising! You turn it on and get a ad. Let it sit for a moment or two, another ad pops up. Ads for nothing I've ever expressed an interest in. Very irritating.Color is very crisp and clean.Love my older Nook but lately B&N doesn't always have the books that are available on Amazon. Will continue to use the Nook as my primary e-reader with the Fire as my primary audiobook player.", Main drawback: the constant advertising! You turn it on and get a ad,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Got this when it was on sale mainly to get the books not available @ B&N and to play audiobooks. Main drawback: the constant advertising! You turn it on and get a ad. Let it sit for a moment or two, another ad pops up. Ads for nothing I've ever expressed an interest in. Very irritating.Color is very crisp and clean.Love my older Nook but lately B&N doesn't always have the books that are available on Amazon. Will continue to use the Nook as my primary e-reader with the Fire as my primary audiobook player."," Let it sit for a moment or two, another ad pops up",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Got this when it was on sale mainly to get the books not available @ B&N and to play audiobooks. Main drawback: the constant advertising! You turn it on and get a ad. Let it sit for a moment or two, another ad pops up. Ads for nothing I've ever expressed an interest in. Very irritating.Color is very crisp and clean.Love my older Nook but lately B&N doesn't always have the books that are available on Amazon. Will continue to use the Nook as my primary e-reader with the Fire as my primary audiobook player.", Ads for nothing I've ever expressed an interest in,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Got this when it was on sale mainly to get the books not available @ B&N and to play audiobooks. Main drawback: the constant advertising! You turn it on and get a ad. Let it sit for a moment or two, another ad pops up. Ads for nothing I've ever expressed an interest in. Very irritating.Color is very crisp and clean.Love my older Nook but lately B&N doesn't always have the books that are available on Amazon. Will continue to use the Nook as my primary e-reader with the Fire as my primary audiobook player.", Very irritating,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Got this when it was on sale mainly to get the books not available @ B&N and to play audiobooks. Main drawback: the constant advertising! You turn it on and get a ad. Let it sit for a moment or two, another ad pops up. Ads for nothing I've ever expressed an interest in. Very irritating.Color is very crisp and clean.Love my older Nook but lately B&N doesn't always have the books that are available on Amazon. Will continue to use the Nook as my primary e-reader with the Fire as my primary audiobook player.",Love my older Nook but lately B&N doesn't always have the books that are available on Amazon,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Got this when it was on sale mainly to get the books not available @ B&N and to play audiobooks. Main drawback: the constant advertising! You turn it on and get a ad. Let it sit for a moment or two, another ad pops up. Ads for nothing I've ever expressed an interest in. Very irritating.Color is very crisp and clean.Love my older Nook but lately B&N doesn't always have the books that are available on Amazon. Will continue to use the Nook as my primary e-reader with the Fire as my primary audiobook player.", Will continue to use the Nook as my primary e-reader with the Fire as my primary audiobook player,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Killer tablet for the price. No issues running any apps or programs.,Killer tablet for the price,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Purchased these for Christmas gifts. Assuming they were satisfactory because I didn't hear of need for returning. Purchased as angel tree gifts for preteens., Assuming they were satisfactory because I didn't hear of need for returning,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Grandson was so happy & pleased with the Fire tablet. He was able to download & start playing within minutes of purchase. Would buy another if the need existed., He was able to download & start playing within minutes of purchase,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Grandson was so happy & pleased with the Fire tablet. He was able to download & start playing within minutes of purchase. Would buy another if the need existed., Would buy another if the need existed,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I bought this for my daughter who uses it in her AP classes...easier to use a bigger screen than her phone screen in class. She loves it!Price was great!,I bought this for my daughter who uses it in her AP classes,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I bought this for my daughter who uses it in her AP classes...easier to use a bigger screen than her phone screen in class. She loves it!Price was great!,easier to use a bigger screen than her phone screen in class,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",This is an upgrade for my wife as her old kindle wouldn't charge anymore. She likes the feel and the games plus reading material. It rolled over most of her games easily tried to get her to buy an iPad but she has all she needs on thus device, It rolled over most of her games easily tried to get her to buy an iPad but she has all she needs on thus device,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",We've had this tablet for about a month and have no complaints. Great tablet for a kid with lots of storage for games!,We've had this tablet for about a month and have no complaints,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I bought this as a gift for my sister and every time I see her she is using it. She does not have a computer or internet at home and is very dependent on the library. This works so well for her. A stop anywhere there is free wifi and she is online. So much tech utility for such a low price., She does not have a computer or internet at home and is very dependent on the library,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I bought this as a gift for my sister and every time I see her she is using it. She does not have a computer or internet at home and is very dependent on the library. This works so well for her. A stop anywhere there is free wifi and she is online. So much tech utility for such a low price., A stop anywhere there is free wifi and she is online,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I bought this as a gift for my sister and every time I see her she is using it. She does not have a computer or internet at home and is very dependent on the library. This works so well for her. A stop anywhere there is free wifi and she is online. So much tech utility for such a low price., So much tech utility for such a low price,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",My Grandma likes it a lot. For the basic book reader nothing beats it for the money., For the basic book reader nothing beats it for the money,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Quite an upgrade from the original Fire. The deletion of the carousel was a welcome change. The new turn style approach is faster and more consice. Still don't know why a chime sounds? Also miss the ease of making notes while reading. There has got to be a better way to organize books. Trying to figure out series, trilogies etc. Is impossible, and if you buy a series in a set then the chances are good that Amazon won't pick up a new purchase as a book already read.", Still don't know why a chime sounds? Also miss the ease of making notes while reading,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Quite an upgrade from the original Fire. The deletion of the carousel was a welcome change. The new turn style approach is faster and more consice. Still don't know why a chime sounds? Also miss the ease of making notes while reading. There has got to be a better way to organize books. Trying to figure out series, trilogies etc. Is impossible, and if you buy a series in a set then the chances are good that Amazon won't pick up a new purchase as a book already read.", There has got to be a better way to organize books,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Quite an upgrade from the original Fire. The deletion of the carousel was a welcome change. The new turn style approach is faster and more consice. Still don't know why a chime sounds? Also miss the ease of making notes while reading. There has got to be a better way to organize books. Trying to figure out series, trilogies etc. Is impossible, and if you buy a series in a set then the chances are good that Amazon won't pick up a new purchase as a book already read."," Trying to figure out series, trilogies etc",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Quite an upgrade from the original Fire. The deletion of the carousel was a welcome change. The new turn style approach is faster and more consice. Still don't know why a chime sounds? Also miss the ease of making notes while reading. There has got to be a better way to organize books. Trying to figure out series, trilogies etc. Is impossible, and if you buy a series in a set then the chances are good that Amazon won't pick up a new purchase as a book already read."," Is impossible, and if you buy a series in a set then the chances are good that Amazon won't pick up a new purchase as a book already read",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","I love my Fire and the fact that I now have a place for my ""library"" that's not taking up space on my phone.","I love my Fire and the fact that I now have a place for my ""library"" that's not taking up space on my phone",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Loved my husbands 4th generation disappointed in my 5th generation. 4th generation has 2 speakers and sound is much louder than the current 5th generation. I purchased this expecting the same quality in sound, or better, since I use the kindle to watch my TV shows.",Loved my husbands 4th generation disappointed in my 5th generation,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Loved my husbands 4th generation disappointed in my 5th generation. 4th generation has 2 speakers and sound is much louder than the current 5th generation. I purchased this expecting the same quality in sound, or better, since I use the kindle to watch my TV shows."," I purchased this expecting the same quality in sound, or better, since I use the kindle to watch my TV shows",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I am pleasantly surprised at how well this works. I bought the e reader and it didn't work so I was nervous buying this kindle. But it works great and my son loves it!, I bought the e reader and it didn't work so I was nervous buying this kindle,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","I do not like this Tablet one bit. It has to be registered with Amazon for it to function and it failed every time. I finally had to resort to calling Amazon's customer service, also not an easy task, to get it registered. There seems to be glitch in the programming, because when it failed again, I had to follow the same steps all over again to get it registered. I would highly recommend skipping this tablet and getting one that is not tied to any one company's operations, programming, or software.",I do not like this Tablet one bit,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","I do not like this Tablet one bit. It has to be registered with Amazon for it to function and it failed every time. I finally had to resort to calling Amazon's customer service, also not an easy task, to get it registered. There seems to be glitch in the programming, because when it failed again, I had to follow the same steps all over again to get it registered. I would highly recommend skipping this tablet and getting one that is not tied to any one company's operations, programming, or software.", It has to be registered with Amazon for it to function and it failed every time,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","I do not like this Tablet one bit. It has to be registered with Amazon for it to function and it failed every time. I finally had to resort to calling Amazon's customer service, also not an easy task, to get it registered. There seems to be glitch in the programming, because when it failed again, I had to follow the same steps all over again to get it registered. I would highly recommend skipping this tablet and getting one that is not tied to any one company's operations, programming, or software."," I finally had to resort to calling Amazon's customer service, also not an easy task, to get it registered",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","I do not like this Tablet one bit. It has to be registered with Amazon for it to function and it failed every time. I finally had to resort to calling Amazon's customer service, also not an easy task, to get it registered. There seems to be glitch in the programming, because when it failed again, I had to follow the same steps all over again to get it registered. I would highly recommend skipping this tablet and getting one that is not tied to any one company's operations, programming, or software."," There seems to be glitch in the programming, because when it failed again, I had to follow the same steps all over again to get it registered",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","I do not like this Tablet one bit. It has to be registered with Amazon for it to function and it failed every time. I finally had to resort to calling Amazon's customer service, also not an easy task, to get it registered. There seems to be glitch in the programming, because when it failed again, I had to follow the same steps all over again to get it registered. I would highly recommend skipping this tablet and getting one that is not tied to any one company's operations, programming, or software."," I would highly recommend skipping this tablet and getting one that is not tied to any one company's operations, programming, or software",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Quite an upgrade from the original Fire. The deletion of the carousel was a welcome change. The new turn style approach is faster and more consice. Still don't know why a chime sounds? Also miss the ease of making notes while reading. There has got to be a better way to organize books. Trying to figure out series, trilogies etc. Is impossible, and if you buy a series in a set then the chances are good that Amazon won't pick up a new purchase as a book already read.", Still don't know why a chime sounds? Also miss the ease of making notes while reading,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Quite an upgrade from the original Fire. The deletion of the carousel was a welcome change. The new turn style approach is faster and more consice. Still don't know why a chime sounds? Also miss the ease of making notes while reading. There has got to be a better way to organize books. Trying to figure out series, trilogies etc. Is impossible, and if you buy a series in a set then the chances are good that Amazon won't pick up a new purchase as a book already read.", There has got to be a better way to organize books,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Quite an upgrade from the original Fire. The deletion of the carousel was a welcome change. The new turn style approach is faster and more consice. Still don't know why a chime sounds? Also miss the ease of making notes while reading. There has got to be a better way to organize books. Trying to figure out series, trilogies etc. Is impossible, and if you buy a series in a set then the chances are good that Amazon won't pick up a new purchase as a book already read."," Trying to figure out series, trilogies etc",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Quite an upgrade from the original Fire. The deletion of the carousel was a welcome change. The new turn style approach is faster and more consice. Still don't know why a chime sounds? Also miss the ease of making notes while reading. There has got to be a better way to organize books. Trying to figure out series, trilogies etc. Is impossible, and if you buy a series in a set then the chances are good that Amazon won't pick up a new purchase as a book already read."," Is impossible, and if you buy a series in a set then the chances are good that Amazon won't pick up a new purchase as a book already read",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",This is the 4th tablet I have bought for my 10-year-old son over the past few years. He is just rough with the. I made sure to purchase the rubber cover and I am set. There is plenty of space on the tablet for him to keep the fun apps that he likes. He is managing well with it. Glad I purchased it., He is just rough with the,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","We have always been Nexus Tablet desciples, and in fact have bought 6-8 of them for self and family members. This one was for granddaughter to replace Nexus that had gotten slow.This one works better/faster than the Nexus! It's fast....easy to use; perfect tablet for a child or teenager...and can't beat the price!Very pleased with purchase....","We have always been Nexus Tablet desciples, and in fact have bought 6-8 of them for self and family members",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","We have always been Nexus Tablet desciples, and in fact have bought 6-8 of them for self and family members. This one was for granddaughter to replace Nexus that had gotten slow.This one works better/faster than the Nexus! It's fast....easy to use; perfect tablet for a child or teenager...and can't beat the price!Very pleased with purchase....", This one was for granddaughter to replace Nexus that had gotten slow,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","bought a few kindles in the past but this time one of it came defective. the port was bent and it was hard to charge but still possible. comes in 4 different color. was 16gb enough space for kids, has camera, ok quality not the best but ok for pics taken by kids",bought a few kindles in the past but this time one of it came defective,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","bought a few kindles in the past but this time one of it came defective. the port was bent and it was hard to charge but still possible. comes in 4 different color. was 16gb enough space for kids, has camera, ok quality not the best but ok for pics taken by kids", the port was bent and it was hard to charge but still possible,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",The only problem I have is have to recharge battery every 4-5 hrs. Other than that is a great item !!,The only problem I have is have to recharge battery every 4-5 hrs,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I'm normally an Apple snob but needed a cheap tablet and was very surprised how functional the Amazon Fire is.,I'm normally an Apple snob but needed a cheap tablet and was very surprised how functional the Amazon Fire is,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Perfect Tablet for my grandkids. Easy for them to use as the parent can set up controls on this tablet. ABC Mouse can be downloaded for preschool kids which is a plus. Purchased 4 one for each of my grandchildren so there is no more fighting of tablets. Great find! Thank you Best Buy. Also I purchased the insurance for these tablets because you know how little ones are. Overall everyone was very happy at Christmas, Easy for them to use as the parent can set up controls on this tablet,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Perfect Tablet for my grandkids. Easy for them to use as the parent can set up controls on this tablet. ABC Mouse can be downloaded for preschool kids which is a plus. Purchased 4 one for each of my grandchildren so there is no more fighting of tablets. Great find! Thank you Best Buy. Also I purchased the insurance for these tablets because you know how little ones are. Overall everyone was very happy at Christmas, Purchased 4 one for each of my grandchildren so there is no more fighting of tablets,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Perfect Tablet for my grandkids. Easy for them to use as the parent can set up controls on this tablet. ABC Mouse can be downloaded for preschool kids which is a plus. Purchased 4 one for each of my grandchildren so there is no more fighting of tablets. Great find! Thank you Best Buy. Also I purchased the insurance for these tablets because you know how little ones are. Overall everyone was very happy at Christmas, Also I purchased the insurance for these tablets because you know how little ones are,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Difficult to purchase. No stock in 6 stores, no order online or ship to store available. When it did become available it did not work. Once it turned on, I couldn't get any further. I could not log onto wifi network, though other items in my household work. Also the product wouldnt move past setting up the clock. Tried 3 days, gave up and returned the item.",Difficult to purchase,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Difficult to purchase. No stock in 6 stores, no order online or ship to store available. When it did become available it did not work. Once it turned on, I couldn't get any further. I could not log onto wifi network, though other items in my household work. Also the product wouldnt move past setting up the clock. Tried 3 days, gave up and returned the item."," No stock in 6 stores, no order online or ship to store available",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Difficult to purchase. No stock in 6 stores, no order online or ship to store available. When it did become available it did not work. Once it turned on, I couldn't get any further. I could not log onto wifi network, though other items in my household work. Also the product wouldnt move past setting up the clock. Tried 3 days, gave up and returned the item.", When it did become available it did not work,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Difficult to purchase. No stock in 6 stores, no order online or ship to store available. When it did become available it did not work. Once it turned on, I couldn't get any further. I could not log onto wifi network, though other items in my household work. Also the product wouldnt move past setting up the clock. Tried 3 days, gave up and returned the item."," Once it turned on, I couldn't get any further",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Difficult to purchase. No stock in 6 stores, no order online or ship to store available. When it did become available it did not work. Once it turned on, I couldn't get any further. I could not log onto wifi network, though other items in my household work. Also the product wouldnt move past setting up the clock. Tried 3 days, gave up and returned the item."," I could not log onto wifi network, though other items in my household work",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Difficult to purchase. No stock in 6 stores, no order online or ship to store available. When it did become available it did not work. Once it turned on, I couldn't get any further. I could not log onto wifi network, though other items in my household work. Also the product wouldnt move past setting up the clock. Tried 3 days, gave up and returned the item.", Also the product wouldnt move past setting up the clock,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Difficult to purchase. No stock in 6 stores, no order online or ship to store available. When it did become available it did not work. Once it turned on, I couldn't get any further. I could not log onto wifi network, though other items in my household work. Also the product wouldnt move past setting up the clock. Tried 3 days, gave up and returned the item."," Tried 3 days, gave up and returned the item",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Love this tablet! This is my second. Just couldn't beat the price!!, Just couldn't beat the price!!,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","I bought this tablet for my three year old niece. It was easy to set up for her, and she loves it. I also purchased the Kids Free case, to protect it."," I also purchased the Kids Free case, to protect it",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I wanted to buy my mom a simple tablet that she could easily work. Great for beginners.,I wanted to buy my mom a simple tablet that she could easily work,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",This was a replacement for another kindle. They are very durable and do everything I need them to do.,This was a replacement for another kindle,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Easy to use. Quick setup. Fantastic screen and the colors are vibrant., Quick setup,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Purchased for my Father In Law - this was the most frustrating experience. Not user friendly - not friendly at all. Stick with a name brand tablet - Apple, Samsung, etc.. Avoid this device at all costs.",Purchased for my Father In Law - this was the most frustrating experience,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Purchased for my Father In Law - this was the most frustrating experience. Not user friendly - not friendly at all. Stick with a name brand tablet - Apple, Samsung, etc.. Avoid this device at all costs.", Not user friendly - not friendly at all,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Purchased for my Father In Law - this was the most frustrating experience. Not user friendly - not friendly at all. Stick with a name brand tablet - Apple, Samsung, etc.. Avoid this device at all costs."," Stick with a name brand tablet - Apple, Samsung, etc",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","Purchased for my Father In Law - this was the most frustrating experience. Not user friendly - not friendly at all. Stick with a name brand tablet - Apple, Samsung, etc.. Avoid this device at all costs.", Avoid this device at all costs,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue","My daughter is totally enjoying her tablet.Recently though, it is not charging correctly. I will come to store to have it looked at.","Recently though, it is not charging correctly",NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I like this tablet very much except that they have a game or app one has to clear before one gets to the main screen. Other than that the battery lasts a long time and its compact and easy to use.,I like this tablet very much except that they have a game or app one has to clear before one gets to the main screen,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I only bought this as a travel companion when I fly. It was cheap and functional.,I only bought this as a travel companion when I fly,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I only bought this as a travel companion when I fly. It was cheap and functional., It was cheap and functional,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Good tablet for my baby.keeps him busy. I love it.,keeps him busy,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",This is the 3rd one I've purchased. I've bought one for all of my nieces. No other case compares to this one. It has held protected the tablet so many times from them dropping it., No other case compares to this one,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",This is the 3rd one I've purchased. I've bought one for all of my nieces. No other case compares to this one. It has held protected the tablet so many times from them dropping it., It has held protected the tablet so many times from them dropping it,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",For those that have Prime this is almost a must have. Keeps all your Amazon stuff in one place.,For those that have Prime this is almost a must have,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",For those that have Prime this is almost a must have. Keeps all your Amazon stuff in one place., Keeps all your Amazon stuff in one place,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I bought this for my daughter who uses it in her AP classes...easier to use a bigger screen than her phone screen in class. She loves it!Price was great!,I bought this for my daughter who uses it in her AP classes,NEGATIVE
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",I bought this for my daughter who uses it in her AP classes...easier to use a bigger screen than her phone screen in class. She loves it!Price was great!,easier to use a bigger screen than her phone screen in class,NEGATIVE
